inTp_max,inTp_min,inTp_mean,inHd_max,inHd_min,inHd_mean,otmsuplyqy_max,otmsuplyqy_min,otmsuplyqy_mean,cunt_max,cunt_min,cunt_mean,ph_max,ph_min,ph_mean,outTp_max,outTp_min,outTp_mean,outWs_max,outWs_min,outWs_mean,daysuplyqy_max,daysuplyqy_min,daysuplyqy_mean,inCo2_max,inCo2_min,inCo2_mean,ec_max,ec_min,ec_mean,frtstGrupp_max,frtstGrupp_min,frtstGrupp_mean,lefstalklt_max,lefstalklt_min,lefstalklt_mean,frtstSetCo_max,frtstSetCo_min,frtstSetCo_mean,pllnLt_max,pllnLt_min,pllnLt_mean,flanGrupp_max,flanGrupp_min,flanGrupp_mean,frtstCo_max,frtstCo_min,frtstCo_mean,flanJnt_max,flanJnt_min,flanJnt_mean,tcdmt_max,tcdmt_min,tcdmt_mean,frmhsFclu_max,frmhsFclu_min,frmhsFclu_mean,hvstGrupp_max,hvstGrupp_min,hvstGrupp_mean,hvstJnt_max,hvstJnt_min,hvstJnt_mean,grwtLt_max,grwtLt_min,grwtLt_mean,fcluHg_max,fcluHg_min,fcluHg_mean,lefLt_max,lefLt_min,lefLt_mean,flwrCo_max,flwrCo_min,flwrCo_mean,hvstCo_max,hvstCo_min,hvstCo_mean,lefCunt_max,lefCunt_min,lefCunt_mean,frtstJnt_max,frtstJnt_min,frtstJnt_mean,lefBt_max,lefBt_min,lefBt_mean,stemThck_max,stemThck_min,stemThck_mean,frmAr_max,frmDov_max,frmDov_min,frmDov_mean,WaterUsage_max,WaterUsage_min,WaterUsage_mean,WaterCost_max,WaterCost_min,WaterCost_mean,FertilizerUsage_max,FertilizerUsage_min,FertilizerUsage_mean,FertilizerCost_max,FertilizerCost_min,FertilizerCost_mean,CO2Usage_max,CO2Usage_min,CO2Usage_mean,CO2Cost_max,CO2Cost_min,CO2Cost_mean,MistUsageTime_max,MistUsageTime_min,MistUsageTime_mean,Mist Cost_max,Mist Cost_min,Mist Cost_mean,HeatingEnergyUsage_cumsum_max,outtrn_cumsum_max,frmDist_first,date_first
33.65059779046022,17.399789875415685,23.093722695195016,101.92712299778896,82.72952268392795,94.8043276085789,114.84335284123162,61.74942832439024,90.34023575134957,28.590965390807405,7.21515447410172,17.782994946287566,7.20342365405044,5.597058187441035,6.3786799316865626,30.95334077043102,5.811878133857094,18.315586809688615,2.378584914154594,0.7278500349369712,1.5247733213038293,0.0,0.0,0.0,671.548692822223,439.1798247134133,526.1732744289121,20.45410740869291,2.662506536876775,4.020117480362959,11.727535335118086,0.0,5.2642324085694305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82699949789439,0.0,6.14666757274221,23.150803531841333,0.0,13.339271244357565,0.0,0.0,0.0,0.0,0.0,0.0,12.378956868788569,0.0,6.532273646005587,3.624488340626012,0.0,0.6686840918779633,0.0,0.0,0.0,35.56227786402563,0.0,18.39936296229013,33.36992939087396,0.0,17.469723375469723,56.8796184950279,0.0,38.75741556340954,0.0,0.0,0.0,0.0,0.0,0.0,20.64114765521057,0.0,11.538849746105925,0.0,0.0,0.0,55.549805695005006,0.0,36.82778863725639,14.568325123748291,0.0,9.244395644714547,1200,7.9,7.9,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21810.76257872575,DBSF2809,2017-08-27
26.04429759210248,17.888142531754845,21.7864798315221,111.496226948383,80.09366735469453,97.94560173553928,117.68715118116856,64.08257285810238,88.65946781402431,27.080561120548964,6.188339555149061,17.5733073365332,6.67903145064005,5.824111980077069,6.471311595433623,25.831873601948992,-0.980502749452193,16.710558161469166,0.0,0.0,0.0,0.0,0.0,0.0,650.8207469373392,376.1919662989533,504.94342345799134,3.599347743431512,2.676737085048405,3.1062284726527114,11.697475208869946,0.0,5.413329647554845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.936668187363658,0.0,6.044659789824934,24.79729531348881,0.0,15.467551726236854,0.0,0.0,0.0,0.0,0.0,0.0,12.551497271735435,0.0,6.705250939645514,3.604119761538052,0.0,0.9323887140411142,0.0,0.0,0.0,31.21900387797337,0.0,19.24755340523518,38.66705153497233,0.0,24.495506074656138,62.3979464817573,0.0,45.08062587591581,0.0,0.0,0.0,0.0,0.0,0.0,18.8654224453127,0.0,13.329165537730653,0.0,0.0,0.0,62.01682863468998,0.0,43.61044741758631,19.575012583352606,0.0,11.464844087166759,900,8.5,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14435.006378459391,DBSF2822,2017-09-03
22.73517497685664,0.0,18.70566569139156,98.8673383722162,0.0,87.71779277977384,141.71885733077477,0.0,115.42954338675484,18.023430667059177,0.0,10.270332263289921,5.960420396060869,0.0,5.442313242316926,14.193983602981294,0.0,5.299725225900555,0.0,0.0,0.0,0.0,0.0,0.0,673.8957972706521,0.0,571.4823100877794,3.5412544708181306,0.0,2.997047391033519,12.99067016302106,2.477011771545384,6.9429743340861965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7637648790175,2.3951859161240483,7.466428764964071,31.017044817181507,7.032658180653854,19.481394616906808,0.0,0.0,0.0,0.0,0.0,0.0,14.937640309863797,2.897791307941841,7.825399090566268,4.164151848867295,0.0,1.0951554818428169,0.0,0.0,0.0,31.98625794679601,21.259547591138883,25.965544880209517,41.63690598533044,0.0,31.463814051329063,68.44079400474722,46.73616974038272,55.632350623187456,0.0,0.0,0.0,0.0,0.0,0.0,18.21969257896132,8.783885969778654,12.569892021262705,0.0,0.0,0.0,72.50167995189969,49.67762351027128,57.85974295818893,16.81615466652363,0.0,11.015755638243801,900,7.6,7.6,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17482.01985962622,DBSF2911,2018-12-09
35.26720036345492,0.0,25.48094316879875,111.02059873955623,0.0,96.07103205118194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.174603169510945,0.0,24.028685501572475,0.0,0.0,0.0,0.0,0.0,0.0,899.7646493194931,0.0,472.9990581702535,0.0,0.0,0.0,12.262779219862251,0.0,4.665022099860483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.977648045675828,0.0,5.335317831486207,34.359160608452626,0.0,12.10376143889079,0.0,0.0,0.0,0.0,0.0,0.0,13.568714187548904,0.0,5.312924868191159,0.0,0.0,0.0,0.0,0.0,0.0,30.76127853676021,0.0,13.630123505808314,30.390282688583603,0.0,10.544059826047345,55.2812801217393,0.0,23.595099782167004,0.0,0.0,0.0,0.0,0.0,0.0,24.91448687420909,0.0,9.739013572428098,0.0,0.0,0.0,53.194390353683175,0.0,23.739203571645394,16.04441030701497,0.0,5.198889935019213,1300,8.8,8.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7459.998950594742,DBSF2918,2017-07-09
34.490750082686,17.939976966652203,23.02580304820702,110.01311583737794,90.16680590277386,98.87194290557072,105.6153544650159,56.57792937054198,89.28060301577914,26.00587704765628,9.179728461390352,18.355169233664604,6.883586095063121,5.630556885702018,6.330052363369456,27.10714147072007,5.67729671121371,18.091188635480236,2.912255065985664,0.6803918962760457,1.5200361633298003,0.0,0.0,0.0,651.6922752834919,438.6907526895974,524.6789617802793,23.191875555741728,2.3369171275720904,4.162551137966593,10.862396493895004,0.0,5.08925108595268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.210353374048683,0.0,6.168122820158234,23.23468734800001,0.0,13.089511657541937,0.0,0.0,0.0,0.0,0.0,0.0,13.611477308866592,0.0,6.486702906615981,4.016032709134033,0.0,0.7163295417104267,0.0,0.0,0.0,33.59690984685054,0.0,17.965480692830724,35.90549016364546,0.0,17.214948225933455,57.452419075489416,0.0,37.78595160122806,0.0,0.0,0.0,0.0,0.0,0.0,22.567103632271216,0.0,12.054101485630627,0.0,0.0,0.0,55.10917885362815,0.0,37.199311502692744,14.286386875180582,0.0,8.823669467305185,1200,7.9,7.9,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21650.31976170715,DBSF2927,2017-08-27
26.182699275047625,16.20354437264256,21.49444943746804,112.86631298985289,81.64088086154773,96.28134514122976,315.9528991083589,97.11848245852968,155.57541737290438,26.28635289284333,4.42222824377086,13.718552417891813,6.596591329915221,5.69370554353274,6.277981807959887,25.55752345523169,0.5754165436614304,13.270469932933585,4.744092090052644,1.191329831939963,2.0410121169482878,0.0,0.0,0.0,795.057404970765,449.2234541576829,606.96919136113,3.674179161168756,2.901622037978892,3.339215926637734,13.778037067986997,0.0,7.339665921159858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.944010129195124,0.0,7.810249411151307,26.06153022919436,0.0,17.031680690395063,0.0,0.0,0.0,0.0,0.0,0.0,15.29508382344315,0.0,8.435818849259547,6.1978436047459935,0.0,1.911030448127588,0.0,0.0,0.0,34.81230533698847,0.0,23.357733934944648,42.373871352353575,0.0,29.73968115448619,67.81515582005662,0.0,55.10183613853718,0.0,0.0,0.0,0.0,0.0,0.0,18.490057705854284,0.0,13.84918580763387,0.0,0.0,0.0,64.33743297757444,0.0,53.403971221894494,17.45968665829717,0.0,13.596583675558598,800,8.4,8.4,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19587.28032033551,DBSF2989,2018-09-16
30.58273370015531,18.298395052571905,23.471312386455516,106.53494504579422,73.58227204119969,93.70970805961909,132.91160053703723,83.1027009007817,102.63340993925254,16.547049327983547,4.681582851828205,8.781624887209455,6.462727289994145,5.255745404049134,6.118576328276855,29.021450668889088,2.41803385868858,17.50832347746851,5.156072819246781,0.4915349979247696,1.6159097697663984,0.0,0.0,0.0,681.2397758616306,523.8062131622049,585.7822128653191,3.3936554498540223,2.819210582150465,3.1216217218756626,12.196892377231425,0.0,5.521028284010736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.461648844891082,0.1393480170306208,6.667818634542715,15.069733141626054,0.0,9.368756846064414,0.0,0.0,0.0,0.0,0.0,0.0,13.507593574851835,1.0591218870858363,7.041045134572668,4.953409590307222,0.0,1.8256558300928625,0.0,0.0,0.0,35.29941039435008,0.0,23.64562025569819,35.486607907223586,15.014450908462091,26.454967441785065,62.03483531504692,36.79789826909584,53.133684359490786,0.0,0.0,0.0,3.5397811687014062,0.0,1.161317171424407,18.91972894094515,8.734231549625182,11.775031020090388,0.0,0.0,0.0,63.12473098904647,34.83352716063476,51.85621912521242,18.85545750034525,8.274782257939885,13.670915131766618,1500,12.1,12.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23006.87186075597,DBSF3010,2017-09-03
30.10568417031004,19.424275454767752,24.204227038511252,106.88700971374836,74.88829996472698,94.61078554533582,129.36730143340182,85.88630624921915,101.70734851167425,16.093939797443227,4.385660424743279,8.993020824090902,6.514577842616321,6.087869118970877,6.290960897143948,30.37846889224639,2.3169722986095267,17.424740183249575,5.663622681771526,0.4710818784754661,1.6569158589106296,0.0,0.0,0.0,717.0914395055489,508.65844117395255,593.4861891828127,3.48489598909951,2.6712335510509018,3.063565409487269,12.164465024224942,0.0,5.668182916526695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.091224202716788,0.1819243250128709,6.2789890339306575,15.1242770289713,0.0,8.976493240673609,0.0,0.0,0.0,0.0,0.0,0.0,14.636662659005946,1.0730698688637128,7.435218364107629,5.102329875607475,0.0,1.8038355738850274,0.0,0.0,0.0,38.508364243262015,0.0,24.84973476651063,35.66783632922099,13.928394937333486,26.14339579338346,61.55872441508031,35.27493756398614,52.83741859567598,0.0,0.0,0.0,3.880333578050254,0.0,1.1764431288557204,18.180689257127383,7.780159816387473,11.701836253908933,0.0,0.0,0.0,63.65634328864572,42.525293959573865,53.19209198607118,17.65669672997751,10.116421486155042,13.940681564576993,1500,12.1,12.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22404.72755672964,DBSF3034,2017-09-03
33.913355272652026,18.738036186555867,23.67470488799177,100.08664000758496,81.14547806965888,94.06870628263816,103.78583332189552,56.17877513169817,88.01010130056869,27.127714766885344,8.678829024706252,18.458955290773478,6.682587247169692,5.4109937921010784,6.321187095237208,29.00260720624885,5.770273230805248,17.95505887646852,2.709867679215808,0.6457465820731307,1.495862258395582,0.0,0.0,0.0,683.2086502427421,445.346099654006,530.1372504598643,24.091971104314617,2.529400489517461,4.29913326977884,11.56654946003719,0.0,5.387489756050184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.298696641580944,0.0,6.083903380607453,26.74501830809954,0.0,13.443076235956516,0.0,0.0,0.0,0.0,0.0,0.0,13.467854461182949,0.0,6.543793945090725,3.6240369468413145,0.0,0.6615271120826387,0.0,0.0,0.0,36.53525716603254,0.0,17.364934199920743,35.15863470763756,0.0,16.016816395492416,57.73262078401515,0.0,37.667519693891755,0.0,0.0,0.0,0.0,0.0,0.0,21.74029032325762,0.0,11.796676635065024,0.0,0.0,0.0,56.582636178075646,0.0,37.241409616866214,13.124519970904938,0.0,8.78169970563005,1200,7.9,7.9,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21878.370619177465,DBSF3067,2017-08-27
28.893506117821552,13.978752646880253,21.648542331538685,110.73315456978597,92.22845131534312,101.66232715784398,311.1508579013294,93.43898647556414,217.53988568213694,31.33659634626862,6.390860239825021,15.767938577174442,7.185404939693649,5.767378312589132,6.66925944512597,26.15029635543805,-0.7944319964409471,16.521361576280125,0.0,0.0,0.0,0.0,0.0,0.0,549.2582193169856,376.138588369093,458.6320749343527,3.180687636146521,2.3344636237778067,2.624138350610324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,8.2,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44224.76052394475,DBSF3068,2017-09-03
22.250469070971807,0.0,18.557573812275677,101.53993151002796,0.0,86.64527257386285,141.28053729272946,0.0,115.29797014343403,17.284582216853348,0.0,10.39805484464879,5.998782573134496,0.0,5.4609901203949365,15.180791400799324,0.0,5.274837621331038,0.0,0.0,0.0,0.0,0.0,0.0,696.8822264663684,0.0,580.0693941360855,3.3924389987653885,0.0,2.9672382445296,13.640259420974164,1.9442462403720304,6.89990821305899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.164366092163531,2.2486084408199094,7.705773766381776,31.127095881972256,5.005525178146452,18.75993717008066,0.0,0.0,0.0,0.0,0.0,0.0,14.142317328407554,2.9444426000440096,7.867440126178414,4.257068219923886,0.0,1.1121101300644167,0.0,0.0,0.0,29.410629945248303,21.56594871101621,25.251689194619132,43.2833577871194,0.0,31.011548124580397,67.51496165878356,46.24235265869426,56.87587696989198,0.0,0.0,0.0,0.0,0.0,0.0,18.34714497651904,7.552670374239487,12.353123963348775,0.0,0.0,0.0,68.20906906951888,43.89865126411872,57.49532847022613,16.00174334683719,0.0,10.234927122557416,900,7.6,7.6,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16303.243258091748,DBSF3076,2018-12-09
26.52596606753389,16.5577730530449,21.383987471871045,108.91296741430588,91.8897146516384,99.8648469326061,321.63516079273575,99.30683906380716,157.0561999013747,22.894134262133303,4.647991244192776,13.462914675603086,6.590714679650302,5.621388834060783,6.30864727399914,27.055146823241635,0.6072662877594214,13.03849365985955,3.814459446041744,1.1078745212623355,2.003265850545809,0.0,0.0,0.0,853.6542499226039,448.83942336443465,625.3605810880207,3.698651586794181,3.0850258512737923,3.3117285277896142,13.88579219160858,0.0,7.295989065404687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.443454917019016,0.0,7.702392705277785,25.740411792294907,0.0,17.273628425406734,0.0,0.0,0.0,0.0,0.0,0.0,15.196137488721336,0.0,8.225899978792638,5.938045448015222,0.0,1.9613235979445949,0.0,0.0,0.0,36.45738632552727,0.0,24.220482498184566,43.05999106854227,0.0,30.51266642459293,66.40973502144541,0.0,56.20441227326381,0.0,0.0,0.0,0.0,0.0,0.0,18.25465174587893,0.0,13.254841594485688,0.0,0.0,0.0,65.09941713928191,0.0,53.556291113019334,18.14615166388197,0.0,14.04092854051089,800,8.4,8.4,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20262.50649754396,DBSF3132,2018-09-16
34.4543441226306,0.0,26.324867271052568,111.14720025732848,0.0,96.2943590431243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.064326484970145,0.0,23.678872394057016,0.0,0.0,0.0,0.0,0.0,0.0,1084.6243689625549,0.0,493.09374204116347,0.0,0.0,0.0,12.44739164329664,0.0,4.6788924982460465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.934037044535456,0.0,5.167933772703965,34.33843872061527,0.0,11.553281173916583,0.0,0.0,0.0,0.0,0.0,0.0,14.80765710415604,0.0,5.6205321085773665,0.0,0.0,0.0,0.0,0.0,0.0,35.77556115095357,0.0,14.51950882236936,34.44627050685283,0.0,11.110446069016195,56.897272674333394,0.0,25.181494267744252,0.0,0.0,0.0,0.0,0.0,0.0,26.166497918992626,0.0,9.812013615522517,0.0,0.0,0.0,58.74627525709111,0.0,22.772907788614454,16.454029620648896,0.0,5.234604144679024,1300,8.8,8.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7910.289038788426,DBSF3135,2017-07-09
34.88416750100976,19.04856021547992,23.587678927661532,104.918287972724,73.3616044501882,95.14494461759239,117.40890728840112,75.38677272436652,100.15143837537468,16.42929123729729,3.883162604552397,8.965993495641287,6.400905383082885,5.94062728592428,6.253723823306934,29.705106726955314,1.9619064894194456,17.54548085473042,4.291841729752169,0.6743120200752244,1.560106674513227,0.0,0.0,0.0,715.2986070920074,461.52869556563815,602.0026560436701,3.410276678943457,2.811484908715108,3.1358638346034664,11.521822547490984,0.0,5.374218236021999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.770499601103175,0.1775264260750501,6.588502757400054,15.05266241788892,0.0,8.858758568180995,0.0,0.0,0.0,0.0,0.0,0.0,12.832909934535826,1.236890422848817,7.508193632554187,4.9335288704679625,0.0,1.7654403399606327,0.0,0.0,0.0,34.511770906073984,0.0,23.252924171780712,37.02037302206797,12.62679681605597,27.183953736634024,60.32865961638084,30.59437679600364,51.842245127236964,0.0,0.0,0.0,3.968634087509112,0.0,1.249756182955108,18.97793130194985,8.036979993224492,11.813487896200368,0.0,0.0,0.0,66.48404376672805,40.08537792470825,52.87738197276797,17.48338159975059,9.71457518937438,13.910351085531712,1500,12.1,12.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24258.052762403186,DBSF3205,2017-09-03
27.511600738449623,17.668461909611334,22.531575790295513,113.201515187171,79.96249449816338,98.66553977868598,129.3350162354997,70.34756112377454,89.96343940551927,27.03756674386858,7.046995054728377,18.238129358879615,6.6790746464498,4.943653277499896,6.296057996773421,27.691342795304788,-0.921577983024311,16.928597905089543,0.0,0.0,0.0,0.0,0.0,0.0,647.2150843215373,354.7756581253405,492.5967793230004,3.535665785242548,2.84604204276548,3.144158740164998,11.277135533583332,0.0,5.47316581575968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.988016062749525,0.0,6.124637879694395,24.66476982337808,0.0,15.92551895112671,0.0,0.0,0.0,0.0,0.0,0.0,13.307562556007522,0.0,6.571316854456223,3.6073816539081007,0.0,0.8841336898481356,0.0,0.0,0.0,30.25725525490028,0.0,19.03780573738656,36.62393667082071,0.0,24.45893042829011,61.062286469854165,0.0,45.49842764325814,0.0,0.0,0.0,0.0,0.0,0.0,19.634298191864865,0.0,13.535337381472786,0.0,0.0,0.0,61.27461954435685,0.0,43.90664816847777,17.66249173434569,0.0,11.089273909051917,900,8.5,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14493.25756479881,DBSF3214,2017-09-03
22.18928858716117,0.0,18.59539029645519,104.0065354711275,0.0,88.7296802884256,135.8776168772473,0.0,116.85577394732431,21.105079204188183,0.0,10.505986743150464,5.976983014812015,0.0,5.319728037870322,12.425279479986898,0.0,4.993066088344777,0.0,0.0,0.0,0.0,0.0,0.0,782.7626336449821,0.0,575.0590866876254,3.4555421074333013,0.0,3.005364181858768,13.209082108870206,1.8002165426803716,6.905378532703929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.67147413398665,2.0573947283534024,7.222857936790051,33.23142804737651,6.892711550001403,19.316475016583716,0.0,0.0,0.0,0.0,0.0,0.0,13.371878157235855,3.02127177455942,7.9613436973288145,4.537851313543733,0.0,1.110079341448806,0.0,0.0,0.0,31.080460977160342,16.658061875534486,25.026020659083148,42.643374378414094,0.0,30.577037173265815,68.64256379027024,44.639257500613205,55.55839452099692,0.0,0.0,0.0,0.0,0.0,0.0,16.82700011847998,9.597256067385924,12.81483429619962,0.0,0.0,0.0,68.28427948058331,42.47116362150162,57.173699839962715,17.496935970736054,0.0,10.992861885124288,900,7.6,7.6,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16179.011044496132,DBSF3228,2018-12-09
22.65676080550232,0.0,18.711223040559886,99.80656178010574,0.0,86.52385242754384,137.11721679163549,0.0,115.4095369200055,16.949080748320675,0.0,10.249087743570902,5.995620185404712,0.0,5.378607563550713,15.127810581410522,0.0,5.046358185525293,0.0,0.0,0.0,0.0,0.0,0.0,714.4488332709869,0.0,583.5667662559079,3.551801619134751,0.0,3.0560231016551977,12.996098198753096,1.924492864050693,6.6831076693578755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.114937194050462,1.9647364800311724,7.360285626241524,33.3532392567022,5.232047399290793,18.85490242530671,0.0,0.0,0.0,0.0,0.0,0.0,15.348125376398723,2.805176441411455,7.9822597522274155,5.12982206486485,0.0,1.1454601125169452,0.0,0.0,0.0,30.11074835382648,18.125137444588898,25.34462922640052,41.15264376290973,0.0,31.893735557163847,65.5242082754086,44.27646508574544,55.46851848089054,0.0,0.0,0.0,0.0,0.0,0.0,17.46029835657255,7.678412761135723,12.175279553402643,0.0,0.0,0.0,73.05615656924569,46.58015014481637,56.17221078389443,17.778040900363592,0.0,11.090624041806615,900,7.6,7.6,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16762.982254576018,DBSF3367,2018-12-09
30.46538111945447,19.311802197183816,23.890169511050214,102.73545948596887,73.34853984986117,93.450932307707,132.9060124178269,75.60776752043174,101.82988676880494,14.949494338260315,4.589113515851195,8.843211438019654,6.565107402285745,5.800420091545092,6.192718450669648,32.93175530078453,2.285106856894453,17.589540444722576,4.04382982707159,0.6005832763972228,1.514867378878505,0.0,0.0,0.0,687.1561447229859,510.3530534218591,589.2825812148001,3.376349262839601,2.762433869874488,3.118786123272193,11.616503480735108,0.0,5.549853196550325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.11531234207306,0.1844035625928311,6.5815977324626616,15.820938672813435,0.0,9.012731567579069,0.0,0.0,0.0,0.0,0.0,0.0,12.632514220681978,1.1812073270672974,7.349447701692414,4.991931837440739,0.0,1.6919305018117905,0.0,0.0,0.0,35.033690253205954,0.0,23.378808006681023,35.57826824067926,12.534752496636884,25.438012495165804,61.28815404399848,32.96151247416781,51.79719358921205,0.0,0.0,0.0,3.4858629589486654,0.0,1.1685218587649944,20.76525444333448,7.341950934512596,12.125240192612141,0.0,0.0,0.0,57.33048127500251,36.56168216706434,50.313579106175155,18.489816885123027,11.40774121417369,14.445585201406995,1500,12.1,12.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24106.10847911131,DBSF3383,2017-09-03
