frmDist,frmYearWeek,date,inTp,inHd,otmsuplyqy,acSlrdQy,cunt,ph,outTp,outWs,daysuplyqy,inCo2,ec,frmYear,frmWeek,frtstGrupp,lefstalklt,frtstSetCo,pllnLt,flanGrupp,frtstCo,flanJnt,tcdmt,frmhsFclu,hvstGrupp,hvstJnt,grwtLt,fcluHg,lefLt,flwrCo,hvstCo,lefCunt,frtstJnt,lefBt,stemThck,frmAr,frmDov,outtrn_cumsum,WaterUsage,WaterCost,FertilizerUsage,FertilizerCost,CO2Usage,CO2Cost,MistUsageTime,Mist Cost,HeatingEnergyUsage_cumsum
DBSF1186,2017-45,2017-11-12,21.29730656171881,92.63660462044268,141.7812363958989,0.0,18.51051325076752,6.022135542135442,13.345075758863183,0.0,0.0,571.088064287751,3.213166806850527,2017,45,6.668971992931738,0.0,0.0,0.0,8.601390163155934,20.66060422734015,0.0,0.0,8.179231033036734,0.8991814221821043,0.0,27.53145704237056,28.82495475767334,61.807660919275385,0.0,0.0,16.43823200549915,0.0,57.04262516248745,13.129678992974542,900,8.5,4350.02536758227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1186,2017-46,2017-11-19,18.54252510458233,100.38257716582766,70.24293198427104,0.0,12.40983147838076,6.717034585418984,10.010824821360217,0.0,0.0,623.8259523820954,3.028536540908396,2017,46,8.33531533006112,0.0,0.0,0.0,8.192919059191542,23.581230973014623,0.0,0.0,9.655608498996829,1.2086605648830389,0.0,26.90119022085535,31.775840046070403,55.98867515694735,0.0,0.0,16.500220720476765,0.0,49.32581567039635,13.630132575476786,900,8.5,6830.954695518094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1186,2017-47,2017-11-26,19.3699180096078,93.42080807570352,119.76588376472222,0.0,14.167726154034131,6.250786912745493,8.855789367401261,0.0,0.0,631.5210216119656,3.06215572657684,2017,47,8.122668860793274,0.0,0.0,0.0,8.62626740120262,24.37133329380459,0.0,0.0,9.460891995818203,2.003127126132086,0.0,31.0608397594969,28.559982110703288,53.822081798565605,0.0,0.0,19.37959745290769,0.0,49.33870461453557,13.504145050237517,900,8.5,8823.380907902376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1186,2017-48,2017-12-03,18.794810415390337,99.9529052528629,103.04765625012308,0.0,10.390720477554982,6.600927829975134,8.853708146362383,0.0,0.0,583.3005974482768,3.3308886498260706,2017,48,9.124995983625048,0.0,0.0,0.0,10.438695495023737,20.678416342454653,0.0,0.0,11.345019933372324,2.692325776488185,0.0,19.76260196947379,30.541611425584243,56.52603467950309,0.0,0.0,17.9530323224724,0.0,51.69542834416926,13.435864609837772,900,8.5,10502.809563010534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1186,2017-49,2017-12-10,19.10251978644549,99.80110132679926,116.32511927281725,0.0,6.164669026220951,6.573793181254544,6.386682649420972,0.0,0.0,532.0099983511063,3.182825261130503,2017,49,10.315389351385416,0.0,0.0,0.0,11.284336196019046,21.905215202220766,0.0,0.0,12.228907935281672,3.1702549587802755,0.0,22.09994526059421,30.15561211318576,50.12309162073488,0.0,0.0,18.19934149123864,0.0,47.541287924584495,12.249885169287955,900,8.5,12637.239124189577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1186,2017-50,2017-12-17,18.801615917296687,96.23481234968988,117.00922252538392,0.0,9.997520828453546,6.211710598999111,-0.8704489919920724,0.0,0.0,594.1125246066302,3.199004443765763,2017,50,10.913458988656544,0.0,0.0,0.0,11.976157058047429,22.799541191494605,0.0,0.0,12.557089345690354,3.984292307269498,0.0,19.12948725643561,33.98900004456456,55.19910642950698,0.0,0.0,15.607143816960722,0.0,51.32538743642216,11.30204305882387,900,8.5,15486.886179289311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1205,2018-49,2018-12-09,20.783038717381423,93.77833451523678,138.1649817671512,1221.2151413987654,8.693673335695259,5.513868576697088,13.987303144745438,0.0,0.0,450.39236877222623,3.2656470583189035,2018,49,1.7618090450909127,0.0,0.0,0.0,2.2394681766493383,5.523989748784064,0.0,0.0,3.369818090903219,0.0,0.0,28.708355072486377,32.165220024068375,58.96228295704648,0.0,0.0,14.871825152068016,0.0,60.817012432184335,0.0,900,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1205,2018-50,2018-12-16,19.52028988025453,88.42326831160187,136.37693547878797,1379.2273867639542,8.169716158482704,5.8799546845029305,1.1545935878664493,0.0,0.0,590.563030294124,3.271697718736526,2018,50,2.4631861345882085,0.0,0.0,0.0,2.9172717817370053,8.511351563928343,0.0,0.0,3.100209850180434,0.0,0.0,29.887505302634224,38.168391465483936,57.39138086686116,0.0,0.0,15.26376098393636,0.0,70.29603729509208,0.0,900,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1205,2018-51,2018-12-23,18.131752129989056,97.03815972586438,130.85214720565762,1014.0258899034286,6.187746525974683,5.877771951523323,7.068302872283545,0.0,0.0,534.9577567361756,3.2497059245776065,2018,51,3.807054773732165,0.0,0.0,0.0,4.441899910145808,9.988422475874374,0.0,0.0,3.936777705239429,0.0,0.0,22.72212311070303,26.0592313115503,63.44037071134123,0.0,0.0,11.097985004678817,0.0,72.79524005407545,0.0,900,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1205,2018-52,2018-12-30,18.71540765957954,87.52914452820932,119.2331629055058,1398.2228040603532,7.181246833579333,5.893479764811883,3.2938780727106525,0.0,0.0,615.932337902956,2.8333614038251858,2018,52,4.303864501975777,0.0,0.0,0.0,4.30264343839191,10.940215747463824,0.0,0.0,4.653695794189749,0.0,0.0,24.926070351818648,37.924591224946,56.738389930135696,0.0,0.0,11.875479846027549,0.0,66.47571432522234,12.392927185606611,900,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1205,2018-53,2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.84010346897765,0.0,0.0,0.0,3.8754249772806166,11.893117710229037,0.0,0.0,4.872169340513614,0.0,0.0,19.44924447077762,26.77492176775238,64.7704531866136,0.0,0.0,7.940347393004682,0.0,55.50968682180425,14.927319646061804,900,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1205,2019-00,2019-01-06,20.02171455579555,91.3478630892671,127.28282625515256,1338.1246187652373,7.020914032846704,5.394766750729144,0.1499786083912683,0.0,0.0,665.5630434260961,3.000768842723854,2019,1,4.411920088171046,0.0,0.0,0.0,5.90931150941978,15.136011889926724,0.0,0.0,5.7919084912049446,0.0,0.0,21.972991311591308,34.73760590598971,64.48299561345362,0.0,0.0,9.564069654651702,0.0,61.28932789817407,16.435569573277334,900,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1205,2019-01,2019-01-13,19.72607363802436,91.75435156919502,123.6255465126318,1132.421985285755,6.6218429122220055,5.634792299471834,3.497704056989696,0.0,0.0,586.336317249282,3.2853164031012323,2019,2,5.181115673619331,0.0,0.0,0.0,6.535152566347266,16.300001521058253,0.0,0.0,6.12764246321553,0.0,0.0,22.750101840044863,47.6748886780409,58.40267113602998,0.0,0.0,9.115001923673685,0.0,60.18271020669583,15.498362636399207,900,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1205,2019-02,2019-01-20,19.23947492077865,95.94439672383474,121.83119195687678,1399.8061835395515,7.892608653273513,5.92829340784262,3.5628054208056863,0.0,0.0,684.9753532401724,3.2903050708260206,2019,3,5.851028056524674,0.0,0.0,0.0,6.304528459844214,17.56160083295534,0.0,0.0,7.560363641480446,0.5731119261799111,0.0,25.182820974055605,36.32631397187002,52.39119336972141,0.0,0.0,10.921624892532693,0.0,49.51209785788037,9.687498660853969,900,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1205,2019-03,2019-01-27,20.151505512674795,94.67680433096852,124.33383515553504,1617.748641595074,10.102815887430282,5.672541296649984,1.8597991520537216,0.0,0.0,646.2115569289751,3.172815577197356,2019,4,7.207157014462319,0.0,0.0,0.0,8.140793921868653,22.664854800182724,0.0,0.0,8.035906321144648,0.7906916048618812,0.0,21.195882304339445,26.945546047514668,53.37617919557088,0.0,0.0,11.827659847693637,0.0,56.4786410048108,14.631803975844692,900,7.6,60.51980380271929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1205,2019-04,2019-02-03,20.956644167896453,97.96544965613596,125.9177746723594,1442.7151609386826,10.2129355284079,5.59101523949132,8.180381728801967,0.0,0.0,618.673609185509,3.3761270682827376,2019,5,7.140154047333894,0.0,0.0,0.0,7.462694712408298,23.20290550107673,0.0,0.0,8.589539726294777,0.8594839211993979,0.0,25.815109244284205,41.4110538185871,52.45071249621514,0.0,0.0,13.652990076782883,0.0,58.8006243747154,16.503928163906494,900,7.6,638.7131509106492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1205,2019-05,2019-02-10,21.106764993742186,94.16101062650192,119.68086297295656,1632.2620974581191,11.83901720542843,5.965575260564686,6.067726618461753,0.0,0.0,586.7971267380499,3.308641019362743,2019,6,7.96133538414292,0.0,0.0,0.0,9.459622713080137,24.07629100962724,0.0,0.0,10.43731757312186,1.10883924653179,0.0,27.73927313135451,36.233298697249054,53.83088685286447,0.0,0.0,14.354360843707832,0.0,59.79865271730523,0.0,900,7.6,2184.9514104969194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1205,2019-06,2019-02-17,22.226842256864124,92.82664582932443,119.12583483268313,1987.107780510448,12.173043360502124,5.785524812717892,1.4077812167085588,0.0,0.0,594.5556666488004,3.0031414032443244,2019,7,6.300538974336651,0.0,0.0,0.0,10.820442588731622,18.80743792283694,0.0,0.0,9.57310674487032,1.0160295006065572,0.0,27.71846947789058,28.651918440917942,40.92231642691175,0.0,0.0,10.59133150148407,0.0,50.77471044349792,11.402896291642088,900,7.6,3709.566707024162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1205,2019-07,2019-02-24,22.35486321281349,84.9288566077638,114.85468135985587,1885.583381067749,15.407460901414552,5.98625763997264,5.081021394964759,0.0,0.0,659.8635559579429,3.004024089209381,2019,8,9.7931857365368,0.0,0.0,0.0,8.652977867577134,27.15974552853506,0.0,0.0,11.583942793638284,2.035142842346905,0.0,32.93750088994548,37.31802182369336,56.76098886727301,0.0,0.0,14.132934840947756,0.0,54.300761848966346,15.552646955624596,900,7.6,6429.766309117882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1205,2019-08,2019-03-03,22.50433794502588,95.16475650917788,119.0567666372784,1749.016158396156,12.71289491324689,5.734656450788313,9.945634406775742,0.0,0.0,563.8627725715876,2.780954168801915,2019,9,11.559494025398015,0.0,0.0,0.0,11.516018397488498,26.348772671601285,0.0,0.0,13.252568505266971,3.223993602607707,0.0,27.730119609258026,23.971216252619115,52.192985581453335,0.0,0.0,14.022701013565332,0.0,44.82772078055604,17.66446692524077,900,7.6,9098.948972425143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1205,2019-09,2019-03-10,22.97443270227773,97.2857957951384,119.28649165958966,2435.5691628253585,16.517719104846233,5.770947214479744,9.359992052785866,0.0,0.0,616.7023344140549,3.208974692654984,2019,10,12.298902098589856,0.0,0.0,0.0,12.253589363397616,32.03319393885039,0.0,0.0,12.74601701950716,3.4072277440694543,0.0,26.14731703402464,0.0,53.825103652085744,0.0,0.0,14.98546169546541,0.0,62.83291119507501,16.15224318918864,900,7.6,13303.540769740384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1205,2019-10,2019-03-17,22.45472994535567,90.777948861872,112.03882025437976,2126.0559844877944,19.094585940221364,5.594922136087564,6.60248993391994,0.0,0.0,627.595985480188,3.1905802796296747,2019,11,12.795164015364952,0.0,0.0,0.0,13.4218649984432,29.79910723097537,0.0,0.0,14.463435617965644,5.159901419217008,0.0,28.31613925194128,23.94932349825944,53.15839961738328,0.0,0.0,15.820766105193089,0.0,54.72682948864606,13.685166456528526,900,7.6,17048.95338662948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1215,2017-35,2017-09-03,26.919235226168794,87.82300770464367,103.47391644256992,2363.4428280438506,33.30282930359094,5.673712281576721,25.17940656410452,0.0,0.0,391.6360478647064,3.306969914402472,2017,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1215,2017-36,2017-09-10,27.1490195112611,100.50675585344128,198.26811596709783,1856.6437608889853,18.121877560430526,6.516193191691061,24.80884283707085,0.0,0.0,416.6145523727328,2.622071985276694,2017,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1215,2017-37,2017-09-17,24.39279020053534,106.41589314120236,212.7136915037874,2240.106227036691,24.69499029887789,7.046584441237437,24.36238811672369,0.0,0.0,386.5872434591688,2.681715724002457,2017,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1215,2017-38,2017-09-24,25.57291875055215,104.39763126301136,214.31308910169776,2214.3092108687497,20.66566372422192,6.474076987192329,23.93020472167,0.0,0.0,361.05295872926825,2.746335041245809,2017,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1215,2017-39,2017-10-01,24.87927697275052,107.604955618601,297.8842051417697,2041.0155641422464,15.507573849879345,5.937931652378861,26.622267754404536,0.0,0.0,409.08716983629074,2.4951644501877857,2017,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1215,2017-40,2017-10-08,24.64820331327148,106.70861486898885,298.8879809274825,1892.0894380214809,12.435879511004266,6.168539716753703,21.52542983573425,0.0,0.0,465.7129035168783,2.468368451406394,2017,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1215,2017-41,2017-10-15,24.23600688656272,104.62941579985538,251.8066384834428,1987.7224180600224,15.830695868792615,6.25076786793852,21.13627846238451,0.0,0.0,469.3094438667515,2.5262125729312848,2017,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1215,2017-42,2017-10-22,21.384486940605363,104.5851121282343,194.28678492874127,1875.6012884906872,15.751193684461722,6.506116737981811,18.014653101167127,0.0,0.0,443.21811061304265,2.386423442638036,2017,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1215,2017-43,2017-10-29,19.23357911580021,105.50557612117892,227.3334500450048,1396.653649786586,15.978397766667513,7.267556586531576,14.253991935076218,0.0,0.0,540.7397018748381,2.4147357525227613,2017,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,8.2,2612.890674322258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1215,2017-44,2017-11-05,16.33931206470108,106.85390264934486,209.8511253928476,1495.044647522099,14.415017785457213,6.476077994390208,13.637883205591072,0.0,0.0,501.6781557253458,2.491119010701941,2017,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1215,2017-45,2017-11-12,20.91023074718406,102.72598626917598,214.00635786957812,1585.020781826595,16.908972150304496,6.984475156431001,15.696652765237026,0.0,0.0,466.8104065629324,2.5573288953016657,2017,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,8.2,9419.285050927872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1215,2017-46,2017-11-19,19.12925678780286,93.61420524621197,151.24527724893633,1460.1259603203732,14.6774249217863,7.140174531348926,8.592149796366202,0.0,0.0,452.5248687082038,2.4542493908593817,2017,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,8.2,17184.08361844749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1215,2017-47,2017-11-26,18.55937769654048,106.91918391551934,210.6731304570256,1224.5264286220286,7.17558633310766,6.939982583140953,7.194507372169609,0.0,0.0,533.0269155482899,2.520462621310572,2017,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,8.2,25957.4719264813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1215,2017-48,2017-12-03,19.11120912197953,103.4284435998433,262.8377487073397,1299.795026421628,6.796376015110276,6.6344791051409135,6.410526847028604,0.0,0.0,424.30736993543206,2.4415429550879084,2017,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,8.2,31259.52998682521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1215,2017-49,2017-12-10,18.192863566129823,107.18932920351948,275.80052310757424,1072.4554633166324,7.465818249738889,6.38759267807926,5.227055373912481,0.0,0.0,481.7820598117511,2.5559214677020776,2017,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,8.2,37476.63817917776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1215,2017-50,2017-12-17,16.408766477571817,105.45421930179486,253.05065850998568,1238.1367210271874,8.706480936466944,6.464296956587268,-0.8771748482215138,0.0,0.0,512.8589687432221,2.8070141069301764,2017,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400,8.2,42757.952513894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1218,2018-49,2018-12-09,19.947456119680883,91.55603031909229,139.3166314933831,1382.574586595519,7.766903418252458,5.805814166297784,16.035223946635075,0.0,0.0,582.3592691906869,3.242965847800228,2018,49,2.357337923474553,0.0,0.0,0.0,2.144964910987624,5.545108144411891,0.0,0.0,2.609086175473563,0.0,0.0,30.761505079333617,32.43129528110939,61.91654365162114,0.0,0.0,14.514612819610369,0.0,61.748257959342894,0.0,900,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1218,2018-50,2018-12-16,18.810943106554184,97.04024931538544,136.29820360513716,1176.499887842982,9.035959423507576,5.990701858430518,1.0953139882640828,0.0,0.0,621.2677821852659,3.261589497418864,2018,50,3.065966101443516,0.0,0.0,0.0,3.1583689357088374,7.237783255196289,0.0,0.0,3.2617705938330137,0.0,0.0,30.267184784014862,38.67435857317249,63.96600671314173,0.0,0.0,14.712519190232904,0.0,68.13369996254343,0.0,900,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1218,2018-51,2018-12-23,19.147399418498267,98.00822907195932,138.146536150881,1152.9791926398048,6.399714522216488,5.653149901054686,6.7596049522827375,0.0,0.0,543.0480807369299,3.1010564905621267,2018,51,3.0590473382668435,0.0,0.0,0.0,3.979839234028228,9.905990530861178,0.0,0.0,3.587959294969786,0.0,0.0,24.83992256267892,35.27639559956471,66.19834893132139,0.0,0.0,12.4531496975467,0.0,74.01676483346182,0.0,900,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBSF1218,2018-52,2018-12-30,19.62736702968205,83.49767107427522,120.84723902136422,1352.9056788092505,7.486544035475642,5.531698231665146,3.4058869567865933,0.0,0.0,654.4103067089143,3.2333673836199086,2018,52,4.731206782948297,0.0,0.0,0.0,4.558296979037911,10.596927559948517,0.0,0.0,4.514777073482899,0.0,0.0,25.11290429023456,35.501142607338224,55.54050907020435,0.0,0.0,12.053957748381787,0.0,67.45855789377104,11.975998982376858,900,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
